id,name,full_date,car,year
2323,광주,2014-02-01,57,2014
2324,광주,2014-01-01,51,2014
2325,광주,2013-12-01,24,2013
2326,광주,2013-11-01,23,2013
2327,광주,2013-10-01,23,2013
2328,광주,2013-09-01,23,2013
2329,광주,2013-08-01,23,2013
2330,광주,2013-07-01,23,2013
2331,광주,2013-06-01,23,2013
2332,광주,2013-05-01,23,2013
2333,광주,2013-04-01,5,2013
2334,광주,2013-03-01,5,2013
2335,광주,2013-02-01,5,2013
2336,광주,2013-01-01,5,2013
2337,광주,2012-12-01,5,2012
2338,광주,2012-11-01,4,2012
2339,광주,2012-10-01,4,2012
2340,광주,2012-09-01,4,2012
2341,광주,2012-08-01,4,2012
2342,광주,2012-07-01,4,2012
2343,광주,2012-06-01,4,2012
2344,광주,2012-05-01,4,2012
2345,광주,2012-04-01,3,2012
2346,광주,2012-03-01,3,2012
2347,광주,2012-02-01,3,2012
2348,광주,2012-01-01,3,2012
2349,광주,2011-12-01,2,2011
2350,광주,2011-11-01,2,2011
2351,광주,2011-10-01,2,2011
2352,광주,2011-09-01,2,2011
2353,광주,2011-08-01,2,2011
2354,광주,2011-07-01,2,2011
2355,광주,2011-06-01,2,2011
2356,광주,2011-05-01,2,2011
2357,광주,2011-04-01,2,2011
2358,광주,2011-03-01,2,2011
2359,광주,2011-02-01,2,2011
2360,광주,2011-01-01,2,2011
2361,광주,2010-12-01,1,2010
2362,광주,2010-11-01,1,2010
2363,광주,2010-10-01,1,2010
2364,광주,2010-09-01,1,2010
2365,광주,2010-08-01,1,2010
2366,광주,2010-07-01,1,2010
2367,대전,2025-05-01,22843,2025
2368,대전,2025-04-01,22257,2025
2369,대전,2025-03-01,21866,2025
2370,대전,2025-02-01,21506,2025
2371,대전,2025-01-01,21364,2025
2372,대전,2024-12-01,21314,2024
2373,대전,2024-11-01,21098,2024
2374,대전,2024-10-01,20587,2024
2375,대전,2024-09-01,20435,2024
2376,대전,2024-08-01,20266,2024
2377,대전,2024-07-01,19933,2024
2378,대전,2024-06-01,19618,2024
2379,대전,2024-05-01,18763,2024
2380,대전,2024-04-01,18549,2024
2381,대전,2024-03-01,18304,2024
2382,대전,2024-02-01,18003,2024
2383,대전,2024-01-01,17981,2024
2384,대전,2023-12-01,17889,2023
2385,대전,2023-06-01,14476,2023
2386,대전,2022-12-01,14476,2022
2387,대전,2022-11-01,14163,2022
2388,대전,2022-10-01,13385,2022
2389,대전,2022-09-01,12525,2022
2390,대전,2022-08-01,11920,2022
2391,대전,2022-07-01,11267,2022
2392,대전,2022-06-01,10468,2022
2393,대전,2022-05-01,10213,2022
2394,대전,2022-04-01,9550,2022
2395,대전,2022-03-01,8595,2022
2396,대전,2022-02-01,7902,2022
2397,대전,2022-01-01,7675,2022
2398,대전,2021-12-01,7701,2021
2399,대전,2021-11-01,7737,2021
2400,대전,2021-10-01,7700,2021
2401,대전,2021-09-01,7134,2021
2402,대전,2021-08-01,6652,2021
2403,대전,2021-07-01,6143,2021
2404,대전,2021-06-01,5836,2021
2405,대전,2021-05-01,5222,2021
2406,대전,2021-04-01,4995,2021
2407,대전,2021-03-01,4885,2021
2408,대전,2021-02-01,4462,2021
2409,대전,2021-01-01,4463,2021
2410,대전,2020-12-01,4469,2020
2411,대전,2020-11-01,4415,2020
2412,대전,2020-10-01,4197,2020
2413,대전,2020-09-01,4083,2020
2414,대전,2020-08-01,3338,2020
2415,대전,2020-07-01,3204,2020
2416,대전,2020-06-01,3126,2020
2417,대전,2020-05-01,3001,2020
2418,대전,2020-04-01,2962,2020
2419,대전,2020-03-01,2865,2020
2420,대전,2020-02-01,2625,2020
2421,대전,2020-01-01,2618,2020
2422,대전,2019-12-01,2555,2019
2423,대전,2019-11-01,2429,2019
2424,대전,2019-10-01,2361,2019
2425,대전,2019-09-01,2303,2019
2426,대전,2019-08-01,2224,2019
2427,대전,2019-07-01,2117,2019
2428,대전,2019-06-01,1937,2019
2429,대전,2019-05-01,1781,2019
2430,대전,2019-04-01,1616,2019
2431,대전,2019-03-01,1463,2019
2432,대전,2019-02-01,1358,2019
2433,대전,2019-01-01,1360,2019
2434,대전,2018-12-01,1334,2018
2435,대전,2018-11-01,1301,2018
2436,대전,2018-10-01,1174,2018
2437,대전,2018-09-01,1031,2018
2438,대전,2018-08-01,885,2018
2439,대전,2018-07-01,750,2018
2440,대전,2018-06-01,613,2018
2441,대전,2018-05-01,458,2018
2442,대전,2018-04-01,404,2018
2443,대전,2018-03-01,364,2018
2444,대전,2018-02-01,317,2018
2445,대전,2018-01-01,301,2018
2446,대전,2017-12-01,303,2017
2447,대전,2017-11-01,282,2017
2448,대전,2017-10-01,258,2017
2449,대전,2017-09-01,253,2017
2450,대전,2017-08-01,226,2017
2451,대전,2017-07-01,197,2017
2452,대전,2017-06-01,153,2017
2453,대전,2017-05-01,136,2017
2454,대전,2017-04-01,127,2017
2455,대전,2017-03-01,108,2017
2456,대전,2017-02-01,90,2017
2457,대전,2017-01-01,84,2017
2458,대전,2016-12-01,74,2016
2459,대전,2016-11-01,61,2016
2460,대전,2016-10-01,51,2016
2461,대전,2016-09-01,49,2016
2462,대전,2016-08-01,44,2016
2463,대전,2016-07-01,42,2016
2464,대전,2016-06-01,34,2016
2465,대전,2016-05-01,30,2016
2466,대전,2016-04-01,28,2016
2467,대전,2016-03-01,28,2016
2468,대전,2016-02-01,28,2016
2469,대전,2016-01-01,28,2016
2470,대전,2015-12-01,29,2015
2471,대전,2015-11-01,27,2015
2472,대전,2015-10-01,27,2015
2473,대전,2015-09-01,27,2015
2474,대전,2015-08-01,26,2015
2475,대전,2015-07-01,26,2015
2476,대전,2015-06-01,26,2015
2477,대전,2015-05-01,26,2015
2478,대전,2015-04-01,25,2015
2479,대전,2015-03-01,24,2015
2480,대전,2015-02-01,24,2015
2481,대전,2015-01-01,24,2015
2482,대전,2014-12-01,24,2014
2483,대전,2014-11-01,22,2014
2484,대전,2014-10-01,22,2014
2485,대전,2014-09-01,21,2014
2486,대전,2014-08-01,21,2014
2487,대전,2014-07-01,21,2014
2488,대전,2014-06-01,21,2014
2489,대전,2014-05-01,21,2014
2490,대전,2014-04-01,23,2014
2491,대전,2014-03-01,23,2014
2492,대전,2014-02-01,22,2014
2493,대전,2014-01-01,22,2014
2494,대전,2013-12-01,20,2013
2495,대전,2013-11-01,17,2013
2496,대전,2013-10-01,17,2013
2497,대전,2013-09-01,17,2013
2498,대전,2013-08-01,13,2013
2499,대전,2013-07-01,13,2013
2500,대전,2013-06-01,13,2013
2501,대전,2013-05-01,13,2013
2502,대전,2013-04-01,13,2013
2503,대전,2013-03-01,13,2013
2504,대전,2013-02-01,13,2013
2505,대전,2013-01-01,13,2013
2506,대전,2012-12-01,13,2012
2507,대전,2012-11-01,10,2012
2508,대전,2012-10-01,8,2012
2509,대전,2012-09-01,6,2012
2510,대전,2012-08-01,3,2012
2511,대전,2012-07-01,3,2012
2512,대전,2012-06-01,5,2012
2513,대전,2012-05-01,5,2012
2514,대전,2012-04-01,5,2012
2515,대전,2012-03-01,6,2012
2516,대전,2012-02-01,6,2012
2517,대전,2012-01-01,6,2012
2518,대전,2011-12-01,6,2011
2519,대전,2011-11-01,5,2011
2520,대전,2011-10-01,5,2011
2521,대전,2011-09-01,4,2011
2522,대전,2011-08-01,3,2011
2523,대전,2011-07-01,3,2011
2524,대전,2011-06-01,3,2011
2525,대전,2011-05-01,3,2011
2526,대전,2011-04-01,3,2011
2527,대전,2011-03-01,3,2011
2528,대전,2011-02-01,2,2011
2529,대전,2011-01-01,2,2011
2530,대전,2010-12-01,2,2010
2531,대전,2010-11-01,2,2010
2532,대전,2010-10-01,2,2010
2533,대전,2010-09-01,0,2010
2534,대전,2010-08-01,0,2010
2535,대전,2010-07-01,0,2010
2536,울산,2025-05-01,10786,2025
2537,울산,2025-04-01,10448,2025
2538,울산,2025-03-01,10231,2025
2539,울산,2025-02-01,10015,2025
2540,울산,2025-01-01,9851,2025
2541,울산,2024-12-01,9817,2024
2542,울산,2024-11-01,9684,2024
2543,울산,2024-10-01,9393,2024
2544,울산,2024-09-01,9213,2024
2545,울산,2024-08-01,9042,2024
2546,울산,2024-07-01,8883,2024
2547,울산,2024-06-01,8671,2024
2548,울산,2024-05-01,8423,2024
2549,울산,2024-04-01,8255,2024
2550,울산,2024-03-01,8123,2024
2551,울산,2024-02-01,7888,2024
2552,울산,2024-01-01,7875,2024
2553,울산,2023-12-01,7838,2023
2554,울산,2023-06-01,5061,2023
2555,울산,2022-12-01,5061,2022
2556,울산,2022-11-01,5030,2022
2557,울산,2022-10-01,4943,2022
2558,울산,2022-09-01,4651,2022
2559,울산,2022-08-01,4184,2022
2560,울산,2022-07-01,4156,2022
2561,울산,2022-06-01,4181,2022
2562,울산,2022-05-01,4134,2022
2563,울산,2022-04-01,3948,2022
2564,울산,2022-03-01,3789,2022
2565,울산,2022-02-01,3405,2022
2566,울산,2022-01-01,3180,2022
2567,울산,2021-12-01,3166,2021
2568,울산,2021-11-01,3149,2021
2569,울산,2021-10-01,3184,2021
2570,울산,2021-09-01,3167,2021
2571,울산,2021-08-01,3038,2021
2572,울산,2021-07-01,2943,2021
2573,울산,2021-06-01,2897,2021
2574,울산,2021-05-01,2734,2021
2575,울산,2021-04-01,2599,2021
2576,울산,2021-03-01,2527,2021
2577,울산,2021-02-01,2284,2021
2578,울산,2021-01-01,2269,2021
2579,울산,2020-12-01,2274,2020
2580,울산,2020-11-01,2249,2020
2581,울산,2020-10-01,2221,2020
2582,울산,2020-09-01,2204,2020
2583,울산,2020-08-01,2142,2020
2584,울산,2020-07-01,2119,2020
2585,울산,2020-06-01,2110,2020
2586,울산,2020-05-01,1774,2020
2587,울산,2020-04-01,1738,2020
2588,울산,2020-03-01,1650,2020
2589,울산,2020-02-01,1464,2020
2590,울산,2020-01-01,1441,2020
2591,울산,2019-12-01,1447,2019
2592,울산,2019-11-01,1398,2019
2593,울산,2019-10-01,1198,2019
2594,울산,2019-09-01,1169,2019
2595,울산,2019-08-01,1123,2019
2596,울산,2019-07-01,1079,2019
2597,울산,2019-06-01,1019,2019
2598,울산,2019-05-01,959,2019
2599,울산,2019-04-01,927,2019
2600,울산,2019-03-01,902,2019
2601,울산,2019-02-01,864,2019
2602,울산,2019-01-01,862,2019
2603,울산,2018-12-01,847,2018
2604,울산,2018-11-01,817,2018
2605,울산,2018-10-01,682,2018
2606,울산,2018-09-01,639,2018
2607,울산,2018-08-01,581,2018
2608,울산,2018-07-01,548,2018
2609,울산,2018-06-01,517,2018
2610,울산,2018-05-01,462,2018
2611,울산,2018-04-01,424,2018
2612,울산,2018-03-01,404,2018
2613,울산,2018-02-01,393,2018
2614,울산,2018-01-01,373,2018
2615,울산,2017-12-01,356,2017
2616,울산,2017-11-01,287,2017
2617,울산,2017-10-01,228,2017
2618,울산,2017-09-01,223,2017
2619,울산,2017-08-01,212,2017
2620,울산,2017-07-01,199,2017
2621,울산,2017-06-01,171,2017
2622,울산,2017-05-01,144,2017
2623,울산,2017-04-01,141,2017
2624,울산,2017-03-01,133,2017
2625,울산,2017-02-01,119,2017
2626,울산,2017-01-01,107,2017
2627,울산,2016-12-01,103,2016
2628,울산,2016-11-01,93,2016
2629,울산,2016-10-01,86,2016
2630,울산,2016-09-01,79,2016
2631,울산,2016-08-01,76,2016
2632,울산,2016-07-01,65,2016
2633,울산,2016-06-01,59,2016
2634,울산,2016-05-01,58,2016
2635,울산,2016-04-01,59,2016
2636,울산,2016-03-01,59,2016
2637,울산,2016-02-01,56,2016
2638,울산,2016-01-01,55,2016
2639,울산,2015-12-01,54,2015
2640,울산,2015-11-01,44,2015
2641,울산,2015-10-01,31,2015
2642,울산,2015-09-01,26,2015
2643,울산,2015-08-01,22,2015
2644,울산,2015-07-01,21,2015
2645,울산,2015-06-01,20,2015
2646,울산,2015-05-01,20,2015
2647,울산,2015-04-01,20,2015
2648,울산,2015-03-01,20,2015
2649,울산,2015-02-01,19,2015
2650,울산,2015-01-01,19,2015
2651,울산,2014-12-01,18,2014
2652,울산,2014-11-01,15,2014
2653,울산,2014-10-01,15,2014
2654,울산,2014-09-01,14,2014
2655,울산,2014-08-01,13,2014
2656,울산,2014-07-01,13,2014
2657,울산,2014-06-01,12,2014
2658,울산,2014-05-01,12,2014
2659,울산,2014-04-01,12,2014
2660,울산,2014-03-01,12,2014
2661,울산,2014-02-01,12,2014
2662,울산,2014-01-01,12,2014
2663,울산,2013-12-01,12,2013
2664,울산,2013-11-01,11,2013
2665,울산,2013-10-01,11,2013
2666,울산,2013-09-01,9,2013
2667,울산,2013-08-01,9,2013
2668,울산,2013-07-01,9,2013
2669,울산,2013-06-01,9,2013
2670,울산,2013-05-01,9,2013
2671,울산,2013-04-01,9,2013
2672,울산,2013-03-01,9,2013
2673,울산,2013-02-01,9,2013
2674,울산,2013-01-01,9,2013
2675,울산,2012-12-01,9,2012
2676,울산,2012-11-01,8,2012
2677,울산,2012-10-01,8,2012
2678,울산,2012-09-01,7,2012
2679,울산,2012-08-01,7,2012
2680,울산,2012-07-01,7,2012
2681,울산,2012-06-01,7,2012
2682,울산,2012-05-01,7,2012
2683,울산,2012-04-01,7,2012
2684,울산,2012-03-01,7,2012
2685,울산,2012-02-01,7,2012
2686,울산,2012-01-01,7,2012
2687,울산,2011-12-01,7,2011
2688,울산,2011-11-01,5,2011
2689,울산,2011-10-01,1,2011
2690,울산,2011-09-01,0,2011
2691,울산,2011-08-01,0,2011
2692,울산,2011-07-01,0,2011
2693,울산,2011-06-01,0,2011
2694,울산,2011-05-01,0,2011
2695,울산,2011-04-01,0,2011
2696,울산,2011-03-01,0,2011
2697,울산,2011-02-01,0,2011
2698,울산,2011-01-01,0,2011
2699,울산,2010-12-01,0,2010
2700,울산,2010-11-01,0,2010
2701,울산,2010-10-01,0,2010
2702,울산,2010-09-01,0,2010
2703,울산,2010-08-01,0,2010
2704,울산,2010-07-01,0,2010
2705,세종,2025-05-01,5934,2025
2706,세종,2025-04-01,5819,2025
2707,세종,2025-03-01,5752,2025
2708,세종,2025-02-01,5674,2025
2709,세종,2025-01-01,5523,2025
2710,세종,2024-12-01,5424,2024
2711,세종,2024-11-01,5343,2024
2712,세종,2024-10-01,5247,2024
2713,세종,2024-09-01,5102,2024
2714,세종,2024-08-01,5030,2024
2715,세종,2024-07-01,4905,2024
2716,세종,2024-06-01,4747,2024
2717,세종,2024-05-01,4700,2024
2718,세종,2024-04-01,4620,2024
2719,세종,2024-03-01,4558,2024
2720,세종,2024-02-01,4475,2024
2721,세종,2024-01-01,4430,2024
2722,세종,2023-12-01,4393,2023
2723,세종,2023-06-01,3034,2023
2724,세종,2022-12-01,3034,2022
2725,세종,2022-11-01,2962,2022
2726,세종,2022-10-01,2825,2022
2727,세종,2022-09-01,2677,2022
2728,세종,2022-08-01,2555,2022
2729,세종,2022-07-01,2480,2022
2730,세종,2022-06-01,2394,2022
2731,세종,2022-05-01,2307,2022
2732,세종,2022-04-01,2180,2022
2733,세종,2022-03-01,2069,2022
2734,세종,2022-02-01,1902,2022
2735,세종,2022-01-01,1879,2022
2736,세종,2021-12-01,1859,2021
2737,세종,2021-11-01,1717,2021
2738,세종,2021-10-01,1680,2021
2739,세종,2021-09-01,1627,2021
2740,세종,2021-08-01,1509,2021
2741,세종,2021-07-01,1437,2021
2742,세종,2021-06-01,1404,2021
2743,세종,2021-05-01,1353,2021
2744,세종,2021-04-01,1317,2021
2745,세종,2021-03-01,1295,2021
2746,세종,2021-02-01,1186,2021
2747,세종,2021-01-01,1157,2021
2748,세종,2020-12-01,1148,2020
2749,세종,2020-11-01,1127,2020
2750,세종,2020-10-01,1106,2020
2751,세종,2020-09-01,1100,2020
2752,세종,2020-08-01,1076,2020
2753,세종,2020-07-01,1057,2020
2754,세종,2020-06-01,1044,2020
2755,세종,2020-05-01,1030,2020
2756,세종,2020-04-01,1024,2020
2757,세종,2020-03-01,1017,2020
2758,세종,2020-02-01,933,2020
2759,세종,2020-01-01,911,2020
2760,세종,2019-12-01,903,2019
2761,세종,2019-11-01,878,2019
2762,세종,2019-10-01,867,2019
2763,세종,2019-09-01,857,2019
2764,세종,2019-08-01,826,2019
2765,세종,2019-07-01,811,2019
2766,세종,2019-06-01,800,2019
2767,세종,2019-05-01,728,2019
2768,세종,2019-04-01,642,2019
2769,세종,2019-03-01,535,2019
2770,세종,2019-02-01,414,2019
2771,세종,2019-01-01,402,2019
2772,세종,2018-12-01,394,2018
2773,세종,2018-11-01,396,2018
2774,세종,2018-10-01,383,2018
2775,세종,2018-09-01,367,2018
2776,세종,2018-08-01,249,2018
2777,세종,2018-07-01,241,2018
2778,세종,2018-06-01,238,2018
2779,세종,2018-05-01,226,2018
2780,세종,2018-04-01,215,2018
2781,세종,2018-03-01,175,2018
2782,세종,2018-02-01,100,2018
2783,세종,2018-01-01,99,2018
2784,세종,2017-12-01,95,2017
2785,세종,2017-11-01,79,2017
2786,세종,2017-10-01,70,2017
2787,세종,2017-09-01,69,2017
2788,세종,2017-08-01,56,2017
2789,세종,2017-07-01,55,2017
2790,세종,2017-06-01,54,2017
2791,세종,2017-05-01,54,2017
2792,세종,2017-04-01,50,2017
2793,세종,2017-03-01,46,2017
2794,세종,2017-02-01,32,2017
2795,세종,2017-01-01,29,2017
2796,세종,2016-12-01,25,2016
2797,세종,2016-11-01,20,2016
2798,세종,2016-10-01,20,2016
2799,세종,2016-09-01,19,2016
2800,세종,2016-08-01,19,2016
2801,세종,2016-07-01,12,2016
2802,세종,2016-06-01,12,2016
2803,세종,2016-05-01,11,2016
2804,세종,2016-04-01,10,2016
2805,세종,2016-03-01,10,2016
2806,세종,2016-02-01,10,2016
2807,세종,2016-01-01,10,2016
2808,세종,2015-12-01,10,2015
2809,세종,2015-11-01,10,2015
2810,세종,2015-10-01,10,2015
2811,세종,2015-09-01,10,2015
2812,세종,2015-08-01,9,2015
2813,세종,2015-07-01,8,2015
2814,세종,2015-06-01,8,2015
2815,세종,2015-05-01,7,2015
2816,세종,2015-04-01,7,2015
2817,세종,2015-03-01,7,2015
2818,세종,2015-02-01,7,2015
2819,세종,2015-01-01,7,2015
2820,세종,2014-12-01,4,2014
2821,세종,2014-11-01,4,2014
2822,세종,2014-10-01,4,2014
2823,세종,2014-09-01,4,2014
2824,세종,2014-08-01,4,2014
2825,세종,2014-07-01,4,2014
2826,세종,2014-06-01,4,2014
2827,세종,2014-05-01,4,2014
2828,세종,2014-04-01,4,2014
2829,세종,2014-03-01,4,2014
2830,세종,2014-02-01,4,2014
2831,세종,2014-01-01,4,2014
2832,세종,2013-12-01,4,2013
2833,세종,2013-11-01,0,2013
2834,세종,2013-10-01,0,2013
2835,세종,2013-09-01,0,2013
2836,세종,2013-08-01,0,2013
2837,세종,2013-07-01,0,2013
2838,세종,2013-06-01,0,2013
2839,세종,2013-05-01,0,2013
2840,세종,2013-04-01,0,2013
2841,세종,2013-03-01,0,2013
2842,세종,2013-02-01,0,2013
2843,세종,2013-01-01,0,2013
2844,세종,2012-12-01,0,2012
2845,세종,2012-11-01,0,2012
2846,세종,2012-10-01,0,2012
2847,세종,2012-09-01,0,2012
2848,세종,2012-08-01,0,2012
2849,세종,2012-07-01,0,2012
2850,세종,2012-06-01,0,2012
2851,세종,2012-05-01,0,2012
2852,세종,2012-04-01,0,2012
2853,세종,2012-03-01,0,2012
2854,세종,2012-02-01,0,2012
2855,세종,2012-01-01,0,2012
2856,세종,2011-12-01,0,2011
2857,세종,2011-11-01,0,2011
2858,세종,2011-10-01,0,2011
2859,세종,2011-09-01,0,2011
2860,세종,2011-08-01,0,2011
2861,세종,2011-07-01,0,2011
2862,세종,2011-06-01,0,2011
2863,세종,2011-05-01,0,2011
2864,세종,2011-04-01,0,2011
2865,세종,2011-03-01,0,2011
2866,세종,2011-02-01,0,2011
2867,세종,2011-01-01,0,2011
2868,세종,2010-12-01,0,2010
2869,세종,2010-11-01,0,2010
2870,세종,2010-10-01,0,2010
2871,세종,2010-09-01,0,2010
2872,세종,2010-08-01,0,2010
2873,세종,2010-07-01,0,2010
2874,합계,2025-05-01,754106,2025
2875,합계,2025-04-01,733030,2025
2876,합계,2025-03-01,716310,2025
2877,합계,2025-02-01,698807,2025
2878,합계,2025-01-01,686041,2025
2879,합계,2024-12-01,684244,2024
2880,합계,2024-11-01,676992,2024
2881,합계,2024-10-01,661141,2024
2882,합계,2024-09-01,647446,2024
2883,합계,2024-08-01,635847,2024
2884,합계,2024-07-01,621071,2024
2885,합계,2024-06-01,606610,2024
2886,합계,2024-05-01,565567,2024
2887,합계,2024-04-01,578721,2024
2888,합계,2024-03-01,567950,2024
2889,합계,2024-02-01,547455,2024
2890,합계,2024-01-01,545787,2024
2891,합계,2023-12-01,543900,2023
2892,합계,2023-06-01,389855,2023
2893,합계,2022-12-01,389855,2022
2894,합계,2022-11-01,381725,2022
2895,합계,2022-10-01,365570,2022
2896,합계,2022-09-01,347395,2022
2897,합계,2022-08-01,328267,2022
2898,합계,2022-07-01,313801,2022
2899,합계,2022-06-01,298633,2022
2900,합계,2022-05-01,286257,2022
2901,합계,2022-04-01,272656,2022
2902,합계,2022-03-01,258253,2022
2903,합계,2022-02-01,241182,2022
2904,합계,2022-01-01,232970,2022
2905,합계,2021-12-01,231443,2021
2906,합계,2021-11-01,222968,2021
2907,합계,2021-10-01,211677,2021
2908,합계,2021-09-01,201520,2021
2909,합계,2021-08-01,191065,2021
2910,합계,2021-07-01,180966,2021
2911,합계,2021-06-01,173147,2021
2912,합계,2021-05-01,159851,2021
2913,합계,2021-04-01,151991,2021
2914,합계,2021-03-01,147686,2021
2915,합계,2021-02-01,137263,2021
2916,합계,2021-01-01,135391,2021
2917,합계,2020-12-01,134962,2020
2918,합계,2020-11-01,131923,2020
2919,합계,2020-10-01,128349,2020
2920,합계,2020-09-01,124409,2020
2921,합계,2020-08-01,118034,2020
2922,합계,2020-07-01,114318,2020
2923,합계,2020-06-01,111307,2020
2924,합계,2020-05-01,106189,2020
2925,합계,2020-04-01,103700,2020
2926,합계,2020-03-01,100229,2020
2927,합계,2020-02-01,93572,2020
2928,합계,2020-01-01,90701,2020
2929,합계,2019-12-01,89918,2019
2930,합계,2019-11-01,87064,2019
2931,합계,2019-10-01,83047,2019
2932,합계,2019-09-01,80902,2019
2933,합계,2019-08-01,78660,2019
2934,합계,2019-07-01,76332,2019
2935,합계,2019-06-01,72814,2019
2936,합계,2019-05-01,69223,2019
2937,합계,2019-04-01,65225,2019
2938,합계,2019-03-01,60952,2019
2939,합계,2019-02-01,56532,2019
2940,합계,2019-01-01,56085,2019
2941,합계,2018-12-01,55756,2018
2942,합계,2018-11-01,53685,2018
2943,합계,2018-10-01,49825,2018
2944,합계,2018-09-01,46038,2018
2945,합계,2018-08-01,42537,2018
2946,합계,2018-07-01,40113,2018
2947,합계,2018-06-01,36835,2018
2948,합계,2018-05-01,33044,2018
2949,합계,2018-04-01,30893,2018
2950,합계,2018-03-01,29310,2018
2951,합계,2018-02-01,27425,2018
2952,합계,2018-01-01,26414,2018
2953,합계,2017-12-01,25108,2017
2954,합계,2017-11-01,23116,2017
2955,합계,2017-10-01,21376,2017
2956,합계,2017-09-01,20336,2017
2957,합계,2017-08-01,18435,2017
2958,합계,2017-07-01,17103,2017
2959,합계,2017-06-01,15869,2017
2960,합계,2017-05-01,14861,2017
2961,합계,2017-04-01,14063,2017
2962,합계,2017-03-01,13188,2017
2963,합계,2017-02-01,12394,2017
2964,합계,2017-01-01,11794,2017
2965,합계,2016-12-01,10855,2016
2966,합계,2016-11-01,9491,2016
2967,합계,2016-10-01,8518,2016
2968,합계,2016-09-01,8071,2016
2969,합계,2016-08-01,7677,2016
2970,합계,2016-07-01,7260,2016
2971,합계,2016-06-01,6543,2016
2972,합계,2016-05-01,6331,2016
2973,합계,2016-04-01,6157,2016
2974,합계,2016-03-01,5935,2016
2975,합계,2016-02-01,5838,2016
2976,합계,2016-01-01,5776,2016
2977,합계,2015-12-01,5712,2015
2978,합계,2015-11-01,5537,2015
2979,합계,2015-10-01,5302,2015
2980,합계,2015-09-01,5003,2015
2981,합계,2015-08-01,4535,2015
2982,합계,2015-07-01,4117,2015
2983,합계,2015-06-01,3797,2015
2984,합계,2015-05-01,3391,2015
2985,합계,2015-04-01,3241,2015
2986,합계,2015-03-01,3122,2015
2987,합계,2015-02-01,3076,2015
2988,합계,2015-01-01,3009,2015
2989,합계,2014-12-01,2775,2014
2990,합계,2014-11-01,2605,2014
2991,합계,2014-10-01,2511,2014
2992,합계,2014-09-01,2479,2014
2993,합계,2014-08-01,2404,2014
2994,합계,2014-07-01,2307,2014
2995,합계,2014-06-01,2044,2014
2996,합계,2014-05-01,1893,2014
2997,합계,2014-04-01,1842,2014
2998,합계,2014-03-01,1696,2014
2999,합계,2014-02-01,1674,2014
3000,합계,2014-01-01,1647,2014
3001,합계,2013-12-01,1464,2013
3002,합계,2013-11-01,1201,2013
3003,합계,2013-10-01,1145,2013
3004,합계,2013-09-01,1127,2013
3005,합계,2013-08-01,1123,2013
3006,합계,2013-07-01,1121,2013
3007,합계,2013-06-01,1121,2013
3008,합계,2013-05-01,1119,2013
3009,합계,2013-04-01,1098,2013
3010,합계,2013-03-01,1084,2013
3011,합계,2013-02-01,1018,2013
3012,합계,2013-01-01,960,2013
3013,합계,2012-12-01,860,2012
3014,합계,2012-11-01,756,2012
3015,합계,2012-10-01,711,2012
3016,합계,2012-09-01,656,2012
3017,합계,2012-08-01,614,2012
3018,합계,2012-07-01,492,2012
3019,합계,2012-06-01,458,2012
3020,합계,2012-05-01,403,2012
3021,합계,2012-04-01,393,2012
3022,합계,2012-03-01,382,2012
3023,합계,2012-02-01,364,2012
3024,합계,2012-01-01,362,2012
3025,합계,2011-12-01,344,2011
3026,합계,2011-11-01,186,2011
3027,합계,2011-10-01,143,2011
3028,합계,2011-09-01,121,2011
3029,합계,2011-08-01,116,2011
3030,합계,2011-07-01,111,2011
3031,합계,2011-06-01,107,2011
3032,합계,2011-05-01,104,2011
3033,합계,2011-04-01,98,2011
3034,합계,2011-03-01,93,2011
3035,합계,2011-02-01,88,2011
3036,합계,2011-01-01,75,2011
3037,합계,2010-12-01,66,2010
3038,합계,2010-11-01,45,2010
3039,합계,2010-10-01,40,2010
3040,합계,2010-09-01,35,2010
3041,합계,2010-08-01,23,2010
3042,합계,2010-07-01,21,2010
